name,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,logCPM,PValue,PAdj,FDR,falsePos,Sugar_1,Sugar_2,Blood_1,Blood_2
AAEL017367,49.8,16.5,83,0.199,-2.3,6.3,9.06506722113773e-23,0,0,0,16,17,88,78
AAEL004229,84.8,35.5,134,0.266,-1.9,7,9.12715986531503e-23,0,0,0,37,34,124,144
AAEL003128,98.8,154.5,43,3.565,1.8,7.4,1.01136239882339e-22,0,0,0,165,144,41,45
AAEL017500,22,43,1,49.761,5.6,5.3,1.05339346804655e-22,0,0,0,40,46,1,1
AAEL020729,114.8,179,50.5,3.524,1.8,7.6,1.09288350778646e-22,0,0,0,162,196,58,43
AAEL009078,299.2,416.5,182,2.288,1.2,8.9,1.12741038770326e-22,0,0,0,428,405,170,194
AAEL001588,140.8,72.5,209,0.345,-1.5,7.8,1.13991486330145e-22,0,0,0,72,73,223,195
AAEL010568,84.5,35.5,133.5,0.266,-1.9,7,1.29031555902865e-22,0,0,0,39,32,143,124
AAEL025078,161.5,88,235,0.375,-1.4,8,1.41765415697115e-22,0,0,0,85,91,228,242
AAEL023699,66.5,25,108,0.235,-2.1,6.7,1.52537786047704e-22,0,0,0,24,26,110,106
AAEL004212,31,57,5,10.939,3.5,5.8,1.64064142631769e-22,0,0,0,54,60,5,5
AAEL013347,43,74,12,6.285,2.7,6.2,2.34035059736917e-22,0,0,0,75,73,11,13
AAEL001627,99,44.5,153.5,0.289,-1.8,7.2,2.62047809204674e-22,0,0,0,35,54,154,153
AAEL011126,27.2,51,3.5,15.419,3.9,5.6,3.85583264216945e-22,0,0,0,54,48,3,4
AAEL004616,175.5,254.5,96.5,2.644,1.4,8.2,4.03790159662141e-22,0,0,0,250,259,106,87
AAEL008428,65.8,107.5,24,4.48,2.2,6.8,4.09644129094492e-22,0,0,0,110,105,23,25
AAEL024497,95,43,147,0.292,-1.8,7.2,4.23677499823533e-22,0,0,0,43,43,137,157
AAEL000999,138.5,73,204,0.359,-1.5,7.7,5.73859611309546e-22,0,0,0,69,77,207,201
AAEL004631,1005.2,1429,581.5,2.455,1.3,10.6,5.87321123272495e-22,0,0,0,1401,1457,659,504
AAEL006704,600.2,811.5,389,2.087,1.1,9.9,7.12566360017971e-22,0,0,0,807,816,357,421
AAEL008829,383.2,231.5,535,0.433,-1.2,9.2,7.4419786102163e-22,0,0,0,238,225,579,491
AAEL004798,2287.2,2896,1678.5,1.725,0.8,11.8,8.36016744665608e-22,0,0,0,2876,2916,1745,1612
AAEL003508,112,53.5,170.5,0.315,-1.7,7.4,1.22218589710794e-21,0,0,0,51,56,155,186
AAEL009596,80.5,35,126,0.277,-1.9,6.9,1.38707977310254e-21,0,0,0,35,35,130,122
AAEL027439,19.2,38.5,0,74.765,6.2,5.2,2.83240552235358e-21,0,0,0,40,37,0,0
AAEL009844,102.2,157,47.5,3.299,1.7,7.4,4.54945822348113e-21,0,0,0,169,145,48,47
AAEL026357,32.8,7.5,58,0.132,-2.9,5.7,4.76271355254792e-21,0,0,0,8,7,59,57
AAEL012865,307,182.5,431.5,0.423,-1.2,8.9,5.42865790980576e-21,0,0,0,183,182,393,470
AAEL001047,112.8,171.5,54,3.175,1.7,7.5,6.20324613628934e-21,0,0,0,157,186,57,51
AAEL011811,51.8,18.5,85,0.219,-2.2,6.3,8.916516964221e-21,0,0,0,18,19,91,79
AAEL014238,127,67,187,0.357,-1.5,7.6,1.10974466839082e-20,0,0,0,64,70,194,180
AAEL003467,31.2,56.5,6,9.035,3.2,5.8,1.22326959665264e-20,0,0,0,61,52,5,7
AAEL009971,120.5,62.5,178.5,0.35,-1.5,7.5,1.5473711889649e-20,0,0,0,64,61,170,187
AAEL000604,151.5,82.5,220.5,0.374,-1.4,7.9,1.56767377976929e-20,0,0,0,86,79,205,236
AAEL013612,39,67,11,6.129,2.6,6.1,2.15410424662181e-20,0,0,0,69,65,11,11
AAEL013656,97.8,149.5,46,3.232,1.7,7.3,2.47124975563604e-20,0,0,0,143,156,46,46
AAEL001667,56.2,21,91.5,0.23,-2.1,6.4,3.82554261267355e-20,0,0,0,24,18,95,88
AAEL010602,117.8,175,60.5,2.892,1.5,7.6,3.85863808316473e-20,0,0,0,173,177,65,56
AAEL008701,20,39,1,34.138,5.1,5.2,3.9174756269617e-20,0,0,0,42,36,1,1
AAEL000417,71.5,30.5,112.5,0.27,-1.9,6.8,5.0022679197707e-20,0,0,0,29,32,110,115
AAEL008879,57.8,21.5,94,0.235,-2.1,6.5,5.48047760507678e-20,0,0,0,20,23,94,94
AAEL006572,357,483.5,230.5,2.096,1.1,9.2,5.50807388581308e-20,0,0,0,464,503,219,242
AAEL017501,17.2,0.5,34,0.02,-5.7,4.8,5.53895133401274e-20,0,0,0,1,0,36,32
AAEL013628,47.2,79,15.5,5.139,2.4,6.3,6.51270029456559e-20,0,0,0,76,82,14,17
AAEL006609,77.2,121,33.5,3.598,1.8,7,6.69732072471214e-20,0,0,0,125,117,35,32
AAEL002825,204,286.5,121.5,2.359,1.2,8.4,7.93155221035332e-20,0,0,0,273,300,124,119
AAEL008697,468.5,627.5,309.5,2.03,1,9.5,8.2921814991883e-20,0,0,0,598,657,295,324
AAEL020073,196.5,119,274,0.435,-1.2,8.2,9.60280579196689e-20,0,0,0,119,119,279,269
AAEL027052,66.8,107,26.5,4.045,2,6.8,1.13968105291322e-19,0,0,0,117,97,27,26
AAEL011527,133.8,73.5,194,0.378,-1.4,7.7,1.28940469263276e-19,0,0,0,74,73,187,201
AAEL010691,52,19,85,0.231,-2.1,6.3,1.42507211991851e-19,0,0,0,20,18,79,91
AAEL011470,81,37,125,0.296,-1.8,7,1.425633377677e-19,0,0,0,36,38,133,117
AAEL010366,26,48,4,11.012,3.5,5.6,1.5182440793646e-19,0,0,0,52,44,3,5
AAEL007046,60.8,24,97.5,0.247,-2,6.5,1.71950274536755e-19,0,0,0,26,22,103,92
AAEL005179,85.2,132,38.5,3.394,1.8,7.2,1.76920280737609e-19,0,0,0,123,141,42,35
AAEL017133,176.5,98,255,0.385,-1.4,8.1,1.78928703012708e-19,0,0,0,113,83,264,246
AAEL003748,33.8,59,8.5,7.091,2.8,5.9,2.44644275292657e-19,0,0,0,61,57,6,11
AAEL005269,486.2,679.5,293,2.315,1.2,9.6,2.61529357825072e-19,0,0,0,661,698,332,254
AAEL007703,199.8,278,121.5,2.29,1.2,8.3,2.87324377003156e-19,0,0,0,275,281,124,119
AAEL009074,376.5,498,255,1.951,1,9.2,2.93918527758197e-19,0,0,0,498,498,262,248
AAEL008580,190.5,111,270,0.412,-1.3,8.2,4.22016594565817e-19,0,0,0,115,107,249,291
AAEL002833,131.2,190.5,72,2.644,1.4,7.8,4.38135535874032e-19,0,0,0,187,194,72,72
AAEL010776,291,191,391,0.489,-1,8.8,4.43008897532347e-19,0,0,0,192,190,399,383
AAEL012740,2663.2,3521,1805.5,1.95,1,12,4.46068696902104e-19,0,0,0,3531,3511,1651,1960
AAEL000961,217.5,133,302,0.441,-1.2,8.4,5.49023569310491e-19,0,0,0,131,135,319,285
AAEL009497,54.8,21,88.5,0.237,-2.1,6.4,6.38521882177772e-19,0,0,0,23,19,81,96
AAEL003993,245.5,155.5,335.5,0.463,-1.1,8.6,7.33676278334835e-19,0,0,0,159,152,349,322
AAEL006239,59.2,23.5,95,0.25,-2,6.5,8.34199659555623e-19,0,0,0,25,22,96,94
AAEL001209,55.5,90.5,20.5,4.381,2.1,6.6,8.42633361920022e-19,0,0,0,89,92,20,21
AAEL027912,31.8,56,7.5,7.47,2.9,5.8,8.45589375314247e-19,0,0,0,60,52,7,8
AAEL000533,152,218,86,2.54,1.3,8,8.58876679572802e-19,0,0,0,209,227,92,80
AAEL006446,87.2,133,41.5,3.191,1.7,7.2,8.90599706607586e-19,0,0,0,132,134,43,40
AAEL002347,16.2,32.5,0,83.422,6.4,5,9.41630483727224e-19,0,0,0,36,29,0,0
AAEL004500,3999.8,5327,2672.5,1.993,1,12.6,9.59830033897055e-19,0,0,0,5177,5477,2908,2437
AAEL013613,85.5,130.5,40.5,3.246,1.7,7.2,9.65425737825488e-19,0,0,0,130,131,36,45
AAEL011424,206.5,127.5,285.5,0.447,-1.2,8.3,1.06726643897845e-18,0,0,0,126,129,276,295
AAEL000769,51,19.5,82.5,0.233,-2.1,6.3,1.11135235693169e-18,0,0,0,24,15,90,75
AAEL004031,17.2,34.5,0,85.774,6.4,5,1.14000220999111e-18,0,0,0,34,35,0,0
AAEL017329,44.8,16.5,73,0.225,-2.2,6.1,1.34276715295453e-18,0,0,0,17,16,74,72
AAEL002861,83,38.5,127.5,0.306,-1.7,7,1.50186122897343e-18,0,0,0,40,37,116,139
AAEL004409,76,118,34,3.494,1.8,7,1.63644841560738e-18,0,0,0,126,110,37,31
AAEL007103,24.2,45,3.5,12.295,3.6,5.5,1.88687573440938e-18,0,0,0,47,43,3,4
AAEL009345,161.2,92,230.5,0.398,-1.3,8,2.0759773589645e-18,0,0,0,97,87,212,249
AAEL012394,137.2,76.5,198,0.387,-1.4,7.7,2.39151381450234e-18,0,0,0,83,70,187,209
AAEL013876,138,199,77,2.58,1.4,7.8,2.99478712208424e-18,0,0,0,194,204,84,70
AAEL017563,126.5,183.5,69.5,2.644,1.4,7.7,3.38277241264885e-18,0,0,0,187,180,66,73
AAEL001421,434.5,298.5,570.5,0.523,-0.9,9.4,5.30183150593964e-18,0,0,0,309,288,593,548
AAEL000311,19.2,37,1.5,23.397,4.5,5.2,5.38023551794333e-18,0,0,0,36,38,2,1
AAEL000293,257.2,165.5,349,0.475,-1.1,8.6,5.4110470793367e-18,0,0,0,160,171,365,333
AAEL012545,51.5,20.5,82.5,0.25,-2,6.3,5.47404095219546e-18,0,0,0,21,20,81,84
AAEL008134,115.5,62.5,168.5,0.371,-1.4,7.5,5.54511719481604e-18,0,0,0,57,68,176,161
AAEL006712,43.2,15.5,71,0.224,-2.2,6.1,6.0350519387655e-18,0,0,0,13,18,79,63
AAEL001559,44.5,16.5,72.5,0.229,-2.1,6.1,6.20233989353737e-18,0,0,0,18,15,76,69
AAEL010017,245.8,150.5,341,0.442,-1.2,8.6,6.86635346916262e-18,0,0,0,149,152,311,371
AAEL001533,19.2,1.5,37,0.056,-4.2,5,7.32834371281729e-18,0,0,0,1,2,34,40
AAEL005289,143.2,83,203.5,0.407,-1.3,7.8,8.32762084147698e-18,0,0,0,77,89,208,199
AAEL017263,242,149,335,0.444,-1.2,8.5,8.68580249247509e-18,0,0,0,157,141,309,361
AAEL004855,3801.2,4652,2950.5,1.577,0.7,12.5,9.48163716379077e-18,0,0,0,4600,4704,3045,2856
AAEL005533,16.5,1,32,0.027,-5.2,4.7,1.41432243464409e-17,0,0,0,1,1,32,32
AAEL001965,138.2,197.5,79,2.487,1.3,7.8,1.45374599008359e-17,0,0,0,202,193,81,77
AAEL010840,210.8,293.5,128,2.284,1.2,8.4,1.47624750925394e-17,0,0,0,280,307,116,140
AAEL008468,37.5,12.5,62.5,0.201,-2.3,5.9,1.82380372038569e-17,0,0,0,13,12,67,58
AAEL014609,92.5,138.5,46.5,2.968,1.6,7.3,2.44221780530623e-17,0,0,0,131,146,51,42
AAEL008007,39,65,13,4.961,2.3,6.1,2.52669883105765e-17,0,0,0,70,60,9,17
AAEL022285,5590,6983.5,4196.5,1.664,0.7,13.1,2.70011340069753e-17,0,0,0,7178,6789,4014,4379
AAEL002759,43.2,70.5,16,4.459,2.2,6.2,2.7525490523034e-17,0,0,0,71,70,15,17
AAEL021667,31,54,8,6.654,2.7,5.8,2.77204672012786e-17,0,0,0,54,54,9,7
AAEL003590,125.5,182.5,68.5,2.671,1.4,7.7,2.86869379472671e-17,0,0,0,197,168,68,69
AAEL002295,74.8,114.5,35,3.274,1.7,7,2.99263930460302e-17,0,0,0,110,119,36,34
AAEL007681,271.5,370,173,2.138,1.1,8.8,3.44462567379479e-17,0,0,0,353,387,187,159
AAEL004104,34.8,11,58.5,0.191,-2.4,5.8,3.73717702681957e-17,0,0,0,12,10,49,68
AAEL019525,61.8,97.5,26,3.698,1.9,6.7,4.26038262325809e-17,0,0,0,94,101,27,25
AAEL005482,25,45,5,8.958,3.2,5.5,4.60565961584052e-17,0,0,0,45,45,4,6
AAEL026955,432.2,593,271.5,2.187,1.1,9.4,4.74965271550032e-17,0,0,0,646,540,254,289
AAEL012546,33.2,10,56.5,0.177,-2.5,5.7,4.76811566802935e-17,0,0,0,11,9,55,58
AAEL013171,167.2,234.5,100,2.344,1.2,8.1,6.15673686851884e-17,0,0,0,248,221,96,104
AAEL007135,249,336.5,161.5,2.086,1.1,8.7,6.64373950592731e-17,0,0,0,322,351,155,168
AAEL000044,23.2,42.5,4,10.204,3.4,5.4,6.80997137757113e-17,0,0,0,44,41,4,4
AAEL001900,19.2,36.5,2,16.174,4,5.2,8.17787652599594e-17,0,0,0,35,38,3,1
AAEL026904,89.5,134,45,2.952,1.6,7.2,8.73056498549658e-17,0,0,0,125,143,45,45
AAEL002898,66.8,30.5,103,0.295,-1.8,6.7,8.8653662113926e-17,0,0,0,25,36,102,104
AAEL019719,82.5,131,34,3.858,1.9,7.1,8.91860868019345e-17,0,0,0,155,107,28,40
AAEL017421,310.8,213.5,408,0.524,-0.9,8.9,8.92484829783166e-17,0,0,0,211,216,405,411
AAEL007007,61.8,27.5,96,0.284,-1.8,6.6,9.07374286266885e-17,0,0,0,25,30,100,92
AAEL002652,220.8,143.5,298,0.481,-1.1,8.4,9.38392979170601e-17,0,0,0,146,141,290,306
AAEL022632,29,50.5,7.5,6.791,2.8,5.7,9.92477638651273e-17,0,0,0,51,50,7,8
AAEL024549,114,165.5,62.5,2.642,1.4,7.6,1.00439410560485e-16,0,0,0,160,171,56,69
AAEL006902,16.2,31.5,1,36.114,5.2,4.9,1.18561100093703e-16,0,0,0,31,32,1,1
AAEL020201,36.2,12,60.5,0.207,-2.3,5.8,1.45597473441336e-16,0,0,0,12,12,66,55
AAEL007281,24.5,44.5,4.5,9.2,3.2,5.5,1.46984845134594e-16,0,0,0,48,41,5,4
AAEL003950,123.5,71,176,0.404,-1.3,7.6,1.56941648231532e-16,0,0,0,69,73,170,182
AAEL012731,204.2,130.5,278,0.471,-1.1,8.3,1.63112058529103e-16,0,0,0,135,126,269,287
AAEL011328,108.5,60.5,156.5,0.384,-1.4,7.4,1.63588784928415e-16,0,0,0,59,62,161,152
AAEL003873,77,117,37,3.14,1.7,7,1.70533008190332e-16,0,0,0,114,120,39,35
AAEL018323,71.2,32.5,110,0.297,-1.8,6.8,1.97616595070952e-16,0,0,0,34,31,95,125
AAEL026161,17.5,33.5,1.5,20.663,4.4,5,2.49549401653414e-16,0,0,0,27,40,0,3
AAEL012265,89.5,47,132,0.357,-1.5,7.1,2.60628946697811e-16,0,0,0,48,46,129,135
AAEL006805,25.8,46,5.5,7.835,3,5.6,2.66959468687429e-16,0,0,0,46,46,5,6
AAEL007778,190.2,261,119.5,2.183,1.1,8.3,2.68693967845289e-16,0,0,0,258,264,111,128
AAEL019718,115.8,179,52.5,3.41,1.8,7.6,3.12221931087588e-16,0,0,0,204,154,39,66
AAEL001099,133.8,78,189.5,0.41,-1.3,7.7,3.76270529232891e-16,0,0,0,75,81,203,176
AAEL000032,2852.8,3482,2223.5,1.566,0.6,12.1,4.15925986315206e-16,0,0,0,3449,3515,2304,2143
AAEL026825,70.5,107.5,33.5,3.217,1.7,6.9,4.21557998527398e-16,0,0,0,105,110,31,36
AAEL020512,753.2,1000,506.5,1.972,1,10.2,4.24762703596173e-16,0,0,0,945,1055,550,463
AAEL020485,79.5,35,124,0.283,-1.8,6.9,4.61032349872091e-16,0,0,0,34,36,99,149
AAEL012499,38.5,14.5,62.5,0.229,-2.1,5.9,4.7684342122671e-16,0,0,0,17,12,54,71
AAEL025199,60.5,27,94,0.287,-1.8,6.5,5.19040766161764e-16,0,0,0,27,27,85,103
AAEL009467,85.5,127,44,2.875,1.5,7.2,7.09663920610463e-16,0,0,0,129,125,42,46
AAEL010248,117.5,66.5,168.5,0.395,-1.3,7.5,7.36556376227808e-16,0,0,0,69,64,155,182
AAEL012100,82.2,42,122.5,0.347,-1.5,7,7.52726522180618e-16,0,0,0,44,40,115,130
AAEL017460,36.5,60,13,4.748,2.2,6,8.08694440056318e-16,0,0,0,61,59,15,11
AAEL020593,15,29.5,0.5,35.196,5.1,4.9,8.6204876574313e-16,0,0,0,26,33,0,1
AAEL002813,261.5,349,174,2.009,1,8.7,1.11741915994084e-15,0,0,0,361,337,164,184
AAEL003589,72.5,109.5,35.5,3.087,1.6,6.9,1.13661904060855e-15,0,0,0,110,109,35,36
AAEL004976,43,17.5,68.5,0.256,-2,6.1,1.29086859143729e-15,0,0,0,17,18,59,78
AAEL003393,744.2,967.5,521,1.857,0.9,10.2,1.51152085139572e-15,0,0,0,973,962,568,474
AAEL009629,108.2,157,59.5,2.628,1.4,7.5,1.74258496174015e-15,0,0,0,148,166,67,52
AAEL001626,72.5,35.5,109.5,0.329,-1.6,6.8,1.75579220895656e-15,0,0,0,39,32,103,116
AAEL010582,30.2,9,51.5,0.183,-2.4,5.6,1.78839628593185e-15,0,0,0,11,7,49,54
AAEL015543,207.5,137,278,0.492,-1,8.3,1.86192048109128e-15,0,0,0,137,137,275,281
AAEL017320,34.2,57,11.5,5.02,2.3,5.9,1.99405850596552e-15,0,0,0,56,58,14,9
AAEL012041,36,13,59,0.219,-2.2,5.8,1.99405850596552e-15,0,0,0,14,12,58,60
AAEL002853,40.5,65.5,15.5,4.225,2.1,6.1,2.07427950438463e-15,0,0,0,68,63,12,19
AAEL027771,163.5,225,102,2.205,1.1,8.1,2.11945799518256e-15,0,0,0,219,231,100,104
AAEL026403,88,129.5,46.5,2.795,1.5,7.2,2.15522691658688e-15,0,0,0,134,125,42,51
AAEL009414,265.5,352,179,1.969,1,8.7,2.16378899455176e-15,0,0,0,346,358,191,167
AAEL000668,24,43,5,8.138,3,5.4,3.46829128464061e-15,0,0,0,45,41,3,7
AAEL017139,17.8,33.5,2,17.897,4.2,5,3.4949868370033e-15,0,0,0,35,32,1,3
AAEL009201,402.8,517.5,288,1.796,0.8,9.3,4.01552548016446e-15,0,0,0,518,517,274,302
AAEL022462,138.5,85,192,0.444,-1.2,7.7,4.27432685876761e-15,0,0,0,85,85,191,193
AAEL000269,276.5,380.5,172.5,2.206,1.1,8.8,4.69806045762849e-15,0,0,0,400,361,148,197
AAEL013075,524.2,365,683.5,0.534,-0.9,9.7,5.40589117241397e-15,0,0,0,387,343,644,723
AAEL020636,41.8,17,66.5,0.258,-2,6,5.50295239726474e-15,0,0,0,15,19,62,71
AAEL000834,38.2,15,61.5,0.239,-2.1,5.9,5.82795038250536e-15,0,0,0,15,15,65,58
AAEL003524,55.2,25,85.5,0.293,-1.8,6.4,6.25761783345576e-15,0,0,0,26,24,90,81
AAEL000667,475,614.5,335.5,1.833,0.9,9.6,6.36134359588036e-15,0,0,0,623,606,309,362
AAEL011892,69.5,34.5,104.5,0.333,-1.6,6.7,6.61819197442913e-15,0,0,0,33,36,99,110
AAEL003360,45.5,20,71,0.278,-1.8,6.1,7.05326027878816e-15,0,0,0,22,18,71,71
AAEL011746,111.2,158.5,64,2.468,1.3,7.5,7.19756325689909e-15,0,0,0,164,153,65,63
AAEL001969,143.2,199,87.5,2.272,1.2,7.9,7.57299919022246e-15,0,0,0,194,204,93,82
AAEL005143,241,331.5,150.5,2.2,1.1,8.6,7.8100739785868e-15,0,0,0,363,300,141,160
AAEL000028,111,158,64,2.473,1.3,7.5,8.25263871631768e-15,0,0,0,164,152,62,66
AAEL013344,33.5,11.5,55.5,0.214,-2.2,5.7,8.27803012374113e-15,0,0,0,16,7,56,55
AAEL026665,67,101.5,32.5,3.109,1.6,6.8,8.31891343947788e-15,0,0,0,96,107,35,30
AAEL009131,71.8,108.5,35,3.085,1.6,6.9,9.04311071308975e-15,0,0,0,114,103,27,43
AAEL012266,25.5,7,44,0.157,-2.7,5.3,1.07204889101675e-14,0,0,0,7,7,42,46
AAEL008764,27,46.5,7.5,6.378,2.7,5.6,1.33066095742506e-14,0,0,0,49,44,7,8
AAEL008500,167.5,108,227,0.475,-1.1,8,1.34532275618705e-14,0,0,0,108,108,222,232
AAEL012876,41.8,17.5,66,0.266,-1.9,6,1.3629951980291e-14,0,0,0,20,15,64,68
AAEL013511,22.8,40.5,5,8.602,3.1,5.4,1.45301423427818e-14,0,0,0,39,42,5,5
AAEL023212,24,6,42,0.147,-2.8,5.3,1.45301423427818e-14,0,0,0,7,5,34,50
AAEL017059,48.5,22.5,74.5,0.301,-1.7,6.2,1.90800155826133e-14,0,0,0,24,21,77,72
AAEL010814,95.2,137.5,53,2.596,1.4,7.3,1.9880651017437e-14,0,0,0,137,138,60,46
AAEL004716,138.2,86,190.5,0.451,-1.1,7.7,2.03940462363318e-14,0,0,0,89,83,189,192
AAEL026111,70.8,34.5,107,0.32,-1.6,6.8,2.07790882349519e-14,0,0,0,28,41,121,93
AAEL012312,155.8,99.5,212,0.47,-1.1,7.9,2.14999150767808e-14,0,0,0,102,97,214,210
AAEL002250,33.2,12,54.5,0.216,-2.2,5.7,2.28817263212182e-14,0,0,0,13,11,53,56
AAEL006012,92.2,51,133.5,0.383,-1.4,7.2,2.44436471159405e-14,0,0,0,48,54,145,122
AAEL022033,32.8,54.5,11,4.91,2.3,5.8,2.45248429890183e-14,0,0,0,57,52,10,12
AAEL025361,82.2,121.5,43,2.817,1.5,7.1,2.60229025402719e-14,0,0,0,111,132,40,46
AAEL004423,358,469.5,246.5,1.906,0.9,9.2,2.68073980788949e-14,0,0,0,483,456,224,269
AAEL005638,259,340.5,177.5,1.916,0.9,8.7,2.99421478087004e-14,0,0,0,351,330,170,185
AAEL000739,102.2,59.5,145,0.41,-1.3,7.3,3.3033329419873e-14,0,0,0,57,62,149,141
AAEL012644,62.2,94.5,30,3.167,1.7,6.7,3.45350589171063e-14,0,0,0,100,89,30,30
AAEL009964,224,299,149,2.011,1,8.5,3.59662183093062e-14,0,0,0,299,299,134,164
AAEL002800,39,16,62,0.26,-1.9,5.9,3.87963669363407e-14,0,0,0,16,16,69,55
AAEL013982,90.5,50.5,130.5,0.386,-1.4,7.1,4.33689073767751e-14,0,0,0,50,51,140,121
AAEL013249,183,120,246,0.486,-1,8.1,4.55695602188061e-14,0,0,0,116,124,235,257
AAEL010143,123.5,173,74,2.339,1.2,7.7,4.83925941852377e-14,0,0,0,165,181,69,79
AAEL002436,99.5,142,57,2.481,1.3,7.4,5.97959965286003e-14,0,0,0,138,146,57,57
AAEL007484,151,95,207,0.457,-1.1,7.9,6.80346499845649e-14,0,0,0,98,92,222,192
AAEL026582,63.5,96,31,3.066,1.6,6.7,7.03174329124077e-14,0,0,0,90,102,32,30
AAEL008166,588.8,727.5,450,1.615,0.7,9.9,7.89008388928756e-14,0,0,0,729,726,444,456
AAEL012427,116.5,70.5,162.5,0.435,-1.2,7.5,7.90136785060167e-14,0,0,0,68,73,159,166
AAEL020689,98.8,57.5,140,0.409,-1.3,7.3,9.82756684917401e-14,0,0,0,63,52,138,142
AAEL024438,22.2,5.5,39,0.148,-2.8,5.2,1.0730569449839e-13,0,0,0,7,4,41,37
AAEL010125,34.2,56,12.5,4.42,2.1,5.9,1.0777347467354e-13,0,0,0,56,56,12,13
AAEL005037,180.8,119.5,242,0.493,-1,8.1,1.12652578364323e-13,0,0,0,123,116,231,253
AAEL014913,91.8,134,49.5,2.712,1.4,7.2,1.18483225317769e-13,0,0,0,142,126,38,61
AAEL005748,32.5,53.5,11.5,4.55,2.2,5.8,1.78002129031727e-13,0,0,0,51,56,13,10
AAEL009257,221.8,294.5,149,1.979,1,8.5,1.78513459934954e-13,0,0,0,301,288,135,163
AAEL001704,12,24,0,191.035,7.6,4.6,1.79635860553039e-13,0,0,0,25,23,0,0
AAEL002483,75,41,109,0.371,-1.4,6.9,1.80546292797378e-13,0,0,0,42,40,103,115
AAEL003624,119.5,73.5,165.5,0.446,-1.2,7.5,1.85692585772783e-13,0,0,0,71,76,164,167
AAEL007342,71.2,105.5,37,2.833,1.5,6.9,2.08289414187938e-13,0,0,0,104,107,36,38
AAEL003423,157,212.5,101.5,2.098,1.1,8,2.13078021389693e-13,0,0,0,215,210,94,109
AAEL006702,82.2,119.5,45,2.662,1.4,7.1,2.1659129528762e-13,0,0,0,126,113,42,48
AAEL001607,67.5,35,100,0.349,-1.5,6.7,2.20885565325669e-13,0,0,0,34,36,91,109
AAEL005188,11,0,22,0.009,-6.8,4.2,2.29508661531841e-13,0,0,0,0,0,19,25
AAEL008002,518.5,664.5,372.5,1.785,0.8,9.7,2.33913313423812e-13,0,0,0,698,631,349,396
AAEL008367,54.5,26.5,82.5,0.321,-1.6,6.4,2.5539690527576e-13,0,0,0,28,25,81,84
AAEL014821,44.2,20,68.5,0.292,-1.8,6.1,2.57769833323892e-13,0,0,0,23,17,60,77
AAEL000213,34.8,13.5,56,0.247,-2,5.8,2.86610910710422e-13,0,0,0,13,14,56,56
AAEL020106,51,21.5,80.5,0.267,-1.9,6.3,3.18126795150502e-13,0,0,0,26,17,63,98
AAEL000915,18.8,33.5,4,9.021,3.2,5.1,3.19756624261364e-13,0,0,0,37,30,4,4
AAEL019856,18.5,34,3,12.12,3.6,5.1,3.25625565212524e-13,0,0,0,24,44,3,3
AAEL010893,47.8,23,72.5,0.32,-1.6,6.2,3.29387519395683e-13,0,0,0,23,23,75,70
AAEL010171,38,60.5,15.5,3.914,2,6,3.46471608019582e-13,0,0,0,59,62,16,15
AAEL018155,40.2,17.5,63,0.279,-1.8,6,3.46471608019582e-13,0,0,0,18,17,61,65
AAEL005401,180.8,118,243.5,0.485,-1,8.1,3.90296241306832e-13,0,0,0,106,130,255,232
AAEL006830,328.2,207.5,449,0.462,-1.1,9,4.14333452183301e-13,0,0,0,200,215,511,387
AAEL001656,71.8,38.5,105,0.369,-1.4,6.8,4.17770501778406e-13,0,0,0,37,40,104,106
AAEL012095,149,95.5,202.5,0.472,-1.1,7.8,4.31617133960339e-13,0,0,0,98,93,190,215
AAEL010160,32.5,53,12,4.382,2.1,5.8,4.63697701531895e-13,0,0,0,62,44,11,13
AAEL019618,31.8,52,11.5,4.487,2.2,5.8,4.70398320814556e-13,0,0,0,52,52,11,12
AAEL013069,2903.8,3727,2080.5,1.791,0.8,12.2,4.78482267394015e-13,0,0,0,3596,3858,2273,1888
AAEL014526,95.2,56,134.5,0.416,-1.3,7.2,4.90700129061575e-13,0,0,0,57,55,136,133
AAEL019555,155.5,102.5,208.5,0.49,-1,7.9,5.0313745142178e-13,0,0,0,104,101,207,210
AAEL007698,90.5,52.5,128.5,0.405,-1.3,7.1,5.11428222954672e-13,0,0,0,46,59,132,125
AAEL008692,40.5,17,64,0.27,-1.9,6,5.20995371482128e-13,0,0,0,18,16,52,76
AAEL003352,278,189.5,366.5,0.517,-1,8.8,5.77410127007508e-13,0,0,0,180,199,337,396
AAEL000200,41.2,64.5,18,3.603,1.8,6.1,5.84290330509367e-13,0,0,0,66,63,16,20
AAEL020151,43.2,20,66.5,0.301,-1.7,6.1,5.84290330509367e-13,0,0,0,25,15,65,68
AAEL007286,27.2,8.5,46,0.193,-2.4,5.4,5.91786192883147e-13,0,0,0,9,8,35,57
AAEL009904,20.2,36,4.5,7.841,3,5.2,5.91963058707634e-13,0,0,0,43,29,5,4
AAEL009882,83.8,47.5,120,0.397,-1.3,7,6.48779819648344e-13,0,0,0,51,44,124,116
AAEL007584,61.2,31,91.5,0.34,-1.6,6.6,6.65144128239345e-13,0,0,0,31,31,82,101
AAEL020123,119,74,164,0.453,-1.1,7.5,6.91332789481614e-13,0,0,0,77,71,159,169
